"","X","IssueID","Runid","Edition","IssueDate","isTrain","Main.Suppl","No.Of.Books","Machine","Folder","Print.Order","Gross.Counter","Waste","Avg.Speed","TotalPages","ColorPages","BWPages","BroadSheets","Tabloids","Total.Run.time..Mnts.","Total.Downtime","Number.of.stoppages","W.b.s","Products","Production.Start","Production.End","BookID","Balloon.Folder","Change.Over.Time..Sec.","Change.Over.Type","numBookId","numFails","X1.2.Flap","X1.2.Flap.with.Glue","AD.Stick","Bookmark","Center.Butterfly.Flap.with.Gluing","Center.Horizontal.Flap.in.Tabloid","Custom.size.flap","Fragrance.in.Newspaper","French.Window","French.Window.with.Gluing..Slitting.","French.Window.with.Perforation","Front.page..Gate.Fold.with.gluing","Full.Page.Jacket","Full.Page.with.gluing","GLUED.HALF.FLAP","INTERLOCKING..XL.FLAP","Plow.Reverse.Gate.Fold","Power.Jacket..GNP.","Power.Jacket..SNP.","Power.Jacket.With.Seamless.Panorama","Power.jacket.with.Centrespread","Power.jacket.with.Centrespread.Panorama","Reverse.Flap","Seamless.Panorama","Seamless.Panorama..in.Tabloid","Spine.advt.innovation","Super.Panorama.with.Gluing","Super.panorama","Times.Bookmark","Vertical.Perforation","Vertical.flap","XXL.Innovation","XXXL..Panorama","DOUBLE.PANORAMA","GNP.Jacket","dow","startHour","endHour","Product.Type","pullout","integrated","Twin.Folder","predicted.avgspeed"
"693",2218,238984,123496,"MTMT_MPR_1_181216","18-12-2016",0,"main",1,"Cromoman-C","Press 5",139190,139656,466,68683,18,18,0,18,0,122,0,0,0,"MAHARASHTRA TIMES-MUMBAI (CITY)","23:24","01:26",295336,0,8460,">>to>>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1,">>",0,0,0,68462.5918212825
"694",2219,238993,123500,"MTHP_MPR_1_181216","18-12-2016",0,"main",2,"Cromoman-C","Press 5",105800,108025,2225,60574,24,24,0,24,0,107,4,1,0,"MAHARASHTRA TIMES-MUMBAI (CITY)+THANE PLUS","01:43","03:30",295347,0,7440,">>to>>",2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,">>",1,0,0,63862.9206705706
"695",2220,239011,123491,"MTNK_0MP_1_181216","18-12-2016",0,"main",3,"Colorman-A","Press 1",51050,51742,692,59702,26,26,0,26,0,52,0,0,0,"MAHARASHTRA TIMES-MUMBAI (NASHIK)+MT - NASIK PLUS+TOI - ONE OFF FEATURES -NASIK","22:47","23:39",295367,0,17580,"Fresh Start",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,23,">",1,0,0,65355.6868726443
"696",2221,239025,123494,"MMIR_0MP_1_181216","18-12-2016",0,"main",1,"Colorman-B","Press 3",145500,147345,1845,71295,20,40,0,0,40,124,0,0,0,"MUMBAI MIRROR ON SUNDAY","22:46","00:50",295385,0,19560,"Fresh Start",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,">",0,0,0,72962.713002872
"697",2222,239030,123495,"MMIR_0MP_1_181216","18-12-2016",0,"main",1,"Colorman-B","Press 4",145620,147452,1832,72517,20,40,0,0,40,122,0,0,0,"MUMBAI MIRROR ON SUNDAY","22:49","00:51",295390,0,21120,"Fresh Start",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,">",0,0,0,70893.0024214294
"698",2223,239035,123501,"TOIV_0MP_1_181216","18-12-2016",0,"main",1,"Colorman-B","Press 3",44140,45018,878,58719,34,34,0,34,0,46,0,0,0,"TIMES OF INDIA NAVI MUMBAI","01:32","02:18",295396,0,5280,"Fresh Start",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,">",0,0,0,67940.7074311481
"699",2224,239038,123502,"TOIV_0MP_2_181216","18-12-2016",0,"main",1,"Colorman-B","Press 3",33000,34784,1784,65220,34,34,0,34,0,32,0,0,0,"TIMES OF INDIA NAVI MUMBAI","02:26","02:58",295400,0,2400,">to>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,">",0,0,0,66072.098092378
"700",2225,239051,239039,"TOIT_0MP_1_181216","18-12-2016",0,"main",1,"Colorman-B","Press 3",66410,67470,1060,62280,34,34,0,34,0,65,3,2,0,"THE TIMES OF INDIA - THANE CITY","03:05","04:10",295413,0,4320,">to>",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,">",0,0,0,72930.9212139069
"701",2226,239055,239008,"TOIM_0MP_1_181216","18-12-2016",0,"main",1,"Colorman-A","Press 1",155760,159252,3492,62046,32,32,0,32,0,154,0,0,0,"THE TIMES OF INDIA-MUMBAI (CITY-2)","01:00","03:34",295417,0,14100,"Fresh Start",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,">",0,0,0,73911.8321145197
"702",2227,239113,123545,"MTMT_MPR_1_191216","19-12-2016",0,"main",1,"Cromoman-C","Press 5",133620,134173,553,68223,12,12,0,12,0,118,0,0,0,"MAHARASHTRA TIMES-MUMBAI (CITY)","01:17","03:15",295479,0,7680,">>to>>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,">>",0,0,0,67199.798740834
"703",2228,239115,239110,"MTHP_MPR_1_191216","19-12-2016",0,"main",2,"Cromoman-C","Press 5",104540,105259,719,68647,20,20,0,20,0,92,0,0,0,"MAHARASHTRA TIMES-MUMBAI (CITY)+THANE PLUS","23:35","01:07",295482,0,77820,">>to>>",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,1,">>",1,0,0,66391.0316765098
"704",2229,239133,123540,"MMIR_0MP_1_191216","19-12-2016",0,"main",1,"Colorman-B","Press 4",146000,148796,2796,64693,20,40,0,0,40,138,2,1,0,"MUMBAI MIRROR","23:37","01:55",295506,0,90240,"Fresh Start",1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,1,">",0,0,0,71138.3525686962
"705",2230,239136,123541,"TOIN_0MP_2_191216","19-12-2016",0,"main",2,"Colorman-A","Press 1",19560,20550,990,41100,24,24,0,24,0,30,0,0,0,"THE TIMES OF INDIA - NASHIK (MUMBAI)+NASHIK TIMES","22:51","23:21",295509,0,11040,"Fresh Start",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,23,">",1,0,0,51854.8220762541
"706",2231,239137,123542,"MMIR_0MP_1_191216","19-12-2016",0,"main",1,"Colorman-B","Press 3",131040,132864,1824,62280,20,40,0,0,40,128,1,1,0,"MUMBAI MIRROR","23:47","01:55",295511,0,78300,"Fresh Start",1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,1,">",0,0,0,72375.7553003126
"707",2232,239138,123543,"MTNK_0MP_1_191216","19-12-2016",0,"main",2,"Colorman-A","Press 1",50970,51664,694,65954,18,18,0,18,0,47,0,0,0,"MAHARASHTRA TIMES-MUMBAI (NASHIK)+MT - NASIK PLUS","23:45","00:32",295512,0,4260,">to>",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,">",1,0,0,69492.2681413679
"708",2233,239141,123544,"TOIM_0MP_1_191216","19-12-2016",0,"main",1,"Colorman-A","Press 1",148330,150548,2218,75274,30,30,0,30,0,120,0,0,0,"THE TIMES OF INDIA-MUMBAI (CITY-2)","00:59","02:59",295516,0,8820,">to>",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,">",0,0,0,75832.724942756
"709",2234,239144,123549,"TOIV_0MP_1_191216","19-12-2016",0,"main",1,"Colorman-B","Press 3",72800,73738,938,60606,30,30,0,30,0,73,0,0,0,"TIMES OF INDIA NAVI MUMBAI","02:36","03:49",295519,0,6840,">to>",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,">",0,0,0,69777.5134707736
"710",2235,239223,239143,"TOIT_0MP_1_191216","19-12-2016",0,"main",1,"Colorman-A","Press 1",62320,62898,578,75477,30,30,0,30,0,50,0,0,0,"THE TIMES OF INDIA - THANE CITY","03:06","03:56",295613,0,3420,">to>",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,">",0,0,0,75838.5442046736
"711",2236,239269,123568,"TOIN_0MP_1_201216","20-12-2016",0,"main",1,"Cromoman-C","Press 5",19560,20210,650,55118,12,12,0,12,0,22,0,0,0,"THE TIMES OF INDIA - NASHIK (MUMBAI)","22:48","23:10",295660,0,18060,"Fresh Start",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,23,">>",0,0,0,57515.0947615459
"712",2237,239280,123574,"0MTM_THP_1_201216","20-12-2016",0,"main",2,"Colorman-B","Press 4",104190,105458,1268,71903,20,20,0,20,0,88,0,0,0,"MAHARASHTRA TIMES-MUMBAI (CITY)+THANE PLUS","23:01","00:29",295671,0,81240,"Fresh Start",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,0,">",1,0,0,69830.8826744559
"713",2238,239281,123578,"MTMT_0MP_1_201216","20-12-2016",0,"main",1,"Colorman-B","Press 4",132980,133368,388,73413,12,12,0,12,0,109,0,0,0,"MAHARASHTRA TIMES-MUMBAI (CITY)","00:34","02:23",295673,0,6840,">to>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,">",0,0,0,73075.6192562439
"714",2239,239282,123577,"MTNK_0MP_1_201216","20-12-2016",0,"main",2,"Cromoman-C","Press 5",50970,51648,678,64560,20,20,0,20,0,48,0,0,0,"MAHARASHTRA TIMES-MUMBAI (NASHIK)+MT - NASIK PLUS","23:50","00:38",295674,0,5280,">>to>>",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,0,">>",1,0,0,63465.3933666269
"715",2240,239303,123575,"MMIR_0MP_1_201216","20-12-2016",0,"main",1,"Colorman-B","Press 3",272020,273560,1540,72306,20,40,0,0,40,227,0,0,0,"MUMBAI MIRROR","23:28","03:15",295703,0,23880,"Fresh Start",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,3,">",0,0,0,77030.802705957
"716",2241,239304,123579,"TOIV_MPR_1_201216","20-12-2016",0,"main",1,"Cromoman-C","Press 5",72640,73195,555,66540,26,26,0,26,0,66,0,0,0,"TIMES OF INDIA NAVI MUMBAI","01:51","02:57",295704,0,8340,">>to>>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,">>",0,0,0,61685.2950561057
"717",2242,239324,123576,"TOIM_0MP_1_201216","20-12-2016",0,"main",1,"Colorman-A","Press 1",146900,147996,1096,72784,24,24,0,24,0,122,5,1,0,"THE TIMES OF INDIA-MUMBAI (CITY-2)","01:19","03:21",295729,0,84300,"Fresh Start",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,">",0,0,0,76102.4760121601
"718",2243,239354,239325,"TOIT_0MP_1_201216","20-12-2016",0,"main",1,"Colorman-A","Press 1",25000,25224,224,65801,24,24,0,24,0,23,0,0,0,"THE TIMES OF INDIA - THANE CITY","03:28","03:51",295765,0,1800,">to>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,">",0,0,0,65233.1851387749
"719",2244,239382,239313,"TOIT_MPR_1_201216","20-12-2016",0,"main",1,"Cromoman-C","Press 5",36770,36982,212,65262,24,24,0,24,0,34,0,0,0,"THE TIMES OF INDIA - THANE CITY","03:18","03:52",295795,0,3300,">>to>>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,">>",0,0,0,60868.0516442187
"720",2245,239496,123608,"MTNK_0MP_1_211216","21-12-2016",0,"main",2,"Colorman-A","Press 1",50880,51394,514,67035,18,18,0,18,0,46,0,0,0,"MAHARASHTRA TIMES-MUMBAI (NASHIK)+MT - NASIK PLUS","22:45","23:31",295919,0,14160,"Fresh Start",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,23,">",1,0,0,69577.624620243
"721",2246,239506,123612,"MMIR_0MP_1_211216","21-12-2016",0,"main",1,"Colorman-B","Press 3",144710,145512,802,81595,20,40,0,0,40,107,0,0,0,"MUMBAI MIRROR","23:38","01:25",295931,0,79800,"Fresh Start",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,1,">",0,0,0,75160.3175361713
"722",2247,239507,123614,"MTMT_MPR_1_211216","21-12-2016",0,"main",1,"Cromoman-C","Press 5",135430,136561,1131,65549,14,14,0,14,0,125,0,0,0,"MAHARASHTRA TIMES-MUMBAI (CITY)","23:50","01:55",295932,0,8760,">>to>>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,1,">>",0,0,0,65933.1229844821
"723",2248,239511,123618,"MTHP_MPR_1_211216","21-12-2016",0,"main",2,"Cromoman-C","Press 5",101910,102495,585,67579,22,22,0,22,0,91,0,0,0,"MAHARASHTRA TIMES-MUMBAI (CITY)+THANE PLUS","02:10","03:41",295938,0,6360,">>to>>",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,">>",1,0,0,65447.6200631672
"724",2249,239516,123617,"TOIV_0MP_1_211216","21-12-2016",0,"main",2,"Colorman-B","Press 3",73310,75028,1718,75028,34,34,0,34,0,60,0,0,0,"TIMES OF INDIA NAVI MUMBAI+ASCENT - MUMBAI","01:50","02:50",295946,0,5100,">to>",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,">",0,1,0,70832.4641414067
"725",2250,239527,123611,"MMIR_0MP_1_211216","21-12-2016",0,"main",1,"Colorman-B","Press 4",132000,132904,904,74525,20,40,0,0,40,107,1,1,0,"MUMBAI MIRROR","23:37","01:24",295965,0,82860,"Fresh Start",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,1,">",0,0,0,71665.4462002578
"726",2251,239531,239530,"TOIT_0MP_1_211216","21-12-2016",0,"main",2,"Colorman-B","Press 3",62570,63098,528,78872,32,32,0,32,0,48,0,0,0,"THE TIMES OF INDIA - THANE CITY+ASCENT - MUMBAI","03:07","03:55",295970,0,3900,">to>",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,">",0,1,0,77276.4577814462
"727",2252,239558,239508,"TOIM_0MP_1_211216","21-12-2016",0,"main",2,"Colorman-A","Press 1",219480,220522,1042,76481,32,32,0,32,0,173,0,0,0,"THE TIMES OF INDIA-MUMBAI (CITY-2)+ASCENT - MUMBAI","00:43","03:36",296003,0,14700,"Fresh Start",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,">",0,1,0,76724.1805355258
"728",2253,239559,239556,"TOIN_0MP_1_211216","21-12-2016",0,"main",3,"Cromoman-C","Press 5",20490,21243,753,49022,24,24,0,24,0,26,0,0,0,"THE TIMES OF INDIA - NASHIK (MUMBAI)+NASHIK TIMES+ASCENT -NASIK","23:03","23:29",296005,0,17160,"Fresh Start",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,23,">>",1,1,0,51484.283218001
"729",2254,239685,123647,"MTMT_THP_1_221216","22-12-2016",0,"main",2,"Colorman-B","Press 4",104130,104862,732,69908,24,24,0,24,0,90,0,0,0,"MAHARASHTRA TIMES-MUMBAI (CITY)+THANE PLUS","23:01","00:31",296143,0,83220,"Fresh Start",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,0,">",1,0,0,70387.8418451492
"730",2255,239686,123653,"MTMT_0MP_1_221216","22-12-2016",0,"main",1,"Colorman-B","Press 4",132970,133200,230,74000,16,16,0,16,0,108,0,0,0,"MAHARASHTRA TIMES-MUMBAI (CITY)","00:38","02:26",296145,0,6900,">to>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,">",0,0,0,73597.5713578784
"731",2256,239693,123642,"TOIN_0MP_1_221216","22-12-2016",0,"main",2,"Cromoman-C","Press 5",19560,20467,907,49120,22,22,0,22,0,25,0,0,0,"THE TIMES OF INDIA - NASHIK (MUMBAI)+NASHIK TIMES","22:37","23:02",296157,0,69660,"Fresh Start",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,23,">>",1,0,0,53099.3898833125
"732",2257,239694,123651,"MTNK_0MP_1_221216","22-12-2016",0,"main",2,"Cromoman-C","Press 5",50870,51274,404,65456,20,20,0,20,0,47,0,0,0,"MAHARASHTRA TIMES-MUMBAI (NASHIK)+MT - NASIK PLUS","23:26","00:13",296159,0,4260,">>to>>",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,0,">>",1,0,0,63811.9173535779
"733",2258,239695,123652,"TOIV_MPR_1_221216","22-12-2016",0,"main",1,"Cromoman-C","Press 5",72610,73598,988,60491,28,28,0,28,0,73,0,0,0,"TIMES OF INDIA NAVI MUMBAI","01:14","02:27",296161,0,8040,">>to>>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,">>",0,0,0,59866.8989677855
"734",2259,239701,123649,"TOIM_0MP_1_221216","22-12-2016",0,"main",1,"Colorman-A","Press 1",148300,150336,2036,71588,28,28,0,28,0,126,0,0,0,"THE TIMES OF INDIA-MUMBAI (CITY-2)","01:01","03:07",296169,0,24420,"Fresh Start",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,">",0,0,0,77043.7007265017
"735",2260,239704,123650,"MMIR_0MP_1_221216","22-12-2016",0,"main",1,"Colorman-B","Press 3",274360,276868,2508,76202,20,40,0,0,40,218,10,1,1,"MUMBAI MIRROR","23:44","03:22",296173,0,84420,"Fresh Start",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,3,">",0,0,0,76527.7394185724
"736",2261,239742,123657,"TOIT_MPR_1_221216","22-12-2016",0,"main",1,"Cromoman-C","Press 5",62220,63251,1031,60239,28,28,0,28,0,63,0,0,0,"THE TIMES OF INDIA - THANE CITY","02:44","03:47",296219,0,4800,">>to>>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,">>",0,0,0,62544.2828822361
"737",2262,239930,123688,"MTMT_THP_1_231216","23-12-2016",0,"main",2,"Colorman-B","Press 4",104290,105708,1418,53298,18,18,0,18,0,119,10,1,1,"MAHARASHTRA TIMES-MUMBAI (CITY)+THANE PLUS","22:53","00:52",296468,0,80760,"Fresh Start",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,0,">",1,0,0,68628.0728324241
"738",2263,239942,123685,"TOIN_0MP_1_231216","23-12-2016",0,"main",2,"Cromoman-C","Press 5",19550,20560,1010,56072,22,22,0,22,0,22,0,0,0,"THE TIMES OF INDIA - NASHIK (MUMBAI)+NASHIK TIMES","22:52","23:14",296482,0,12240,"Fresh Start",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,23,">>",1,0,0,54140.4258740531
"739",2264,239951,123694,"MTNK_0MP_1_231216","23-12-2016",0,"main",2,"Cromoman-C","Press 5",50870,51700,830,67434,18,18,0,18,0,46,0,0,0,"MAHARASHTRA TIMES-MUMBAI (NASHIK)+NASHIK TIMES","23:38","00:24",296497,0,4200,">>to>>",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,0,">>",1,0,0,63451.2729799565
"740",2265,239954,123700,"TOIV_MPR_1_231216","23-12-2016",0,"main",1,"Cromoman-C","Press 5",72990,73504,514,65824,28,28,0,28,0,67,0,0,0,"TIMES OF INDIA NAVI MUMBAI","01:40","02:47",296501,0,8580,">>to>>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,">>",0,0,0,60146.6851007345
"741",2266,239957,123701,"TOIT_0MP_1_231216","23-12-2016",0,"main",1,"Colorman-A","Press 1",62280,62662,382,75194,26,26,0,26,0,50,0,0,0,"THE TIMES OF INDIA - THANE CITY","02:36","03:26",296505,0,3600,">to>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3,">",0,0,0,77081.2976903145
"742",2267,239959,239956,"TOIM_0MP_1_231216","23-12-2016",0,"main",1,"Colorman-A","Press 1",148370,149046,676,77092,26,26,0,26,0,116,0,0,0,"THE TIMES OF INDIA-MUMBAI (CITY-2)","00:30","02:26",296507,0,16500,"Fresh Start",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,">",0,0,0,78094.2775560112
"743",2268,239970,239932,"MTMT_0MP_1_231216","23-12-2016",0,"main",1,"Colorman-B","Press 4",132720,133780,1060,60809,12,12,0,12,0,132,0,0,0,"MAHARASHTRA TIMES-MUMBAI (CITY)","00:59","03:11",296520,0,8340,">to>",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,">",0,0,0,70768.4934480783
"744",2269,240119,123724,"MTHP_MPR_1_241216","24-12-2016",0,"main",2,"Cromoman-C","Press 5",105980,107240,1260,63082,22,22,0,22,0,102,0,0,0,"MAHARASHTRA TIMES-MUMBAI (CITY)+THANE PLUS","23:04","00:46",296696,0,17820,">>to>>",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,0,">>",1,0,0,65160.4106062224
"745",2270,240121,123733,"MTMT_MPR_1_241216","24-12-2016",0,"main",1,"Cromoman-C","Press 5",135960,136188,228,66977,16,16,0,16,0,122,0,0,0,"MAHARASHTRA TIMES-MUMBAI (CITY)","00:57","02:59",296699,0,7980,">>to>>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,">>",0,0,0,68393.0564552895
"746",2271,240139,123732,"TOIM_0MP_1_241216","24-12-2016",0,"main",1,"Colorman-A","Press 1",149130,150674,1544,62347,28,28,0,28,0,145,0,0,0,"THE TIMES OF INDIA-MUMBAI (CITY-2)","00:48","03:13",296721,0,11820,"Fresh Start",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,">",0,0,0,72783.8997548179
"747",2272,240141,123722,"TOIN_0MP_1_241216","24-12-2016",0,"main",2,"Colorman-A","Press 1",20540,21562,1022,53905,20,20,0,20,0,24,0,0,0,"THE TIMES OF INDIA - NASHIK (MUMBAI)+NASHIK TIMES","22:10","22:34",296723,0,68880,"Fresh Start",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,22,">",1,0,0,55201.8876898818
"748",2273,240143,123729,"MTNK_0MP_1_241216","24-12-2016",0,"main",3,"Colorman-A","Press 1",50880,51358,478,60421,24,24,0,24,0,51,0,0,0,"MAHARASHTRA TIMES-MUMBAI (NASHIK)+MT - NASIK PLUS+MT NASHIK TIMES MAIFAL","23:05","23:56",296726,0,4920,">to>",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,23,">",1,0,0,64174.7381316771
"749",2274,240149,123730,"MMIR_0MP_2_241216","24-12-2016",0,"main",1,"Colorman-B","Press 3",138420,139372,952,76718,20,40,0,0,40,109,0,0,0,"MUMBAI MIRROR","23:41","01:30",296735,0,11640,"Fresh Start",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,1,">",0,0,0,74588.716007841
